seed	score	exe_time
1234	776237	4.7092886
1235	763079	4.7094233
1236	830782	4.7065371
1237	833569	4.7232789
1238	768713	4.7108975
1239	704411	4.7053314
1240	700699	4.7100889
1241	620673	4.7111224
1242	776246	4.7157862
1243	739948	4.7078021
1244	814204	4.7205438
1245	616319	4.7058119000000005
1246	850074	4.7218671
1247	751113	4.7069615
1248	840899	4.71258
1249	721742	4.7098882
1250	852762	4.7090663
1251	776248	4.7102022
1252	798696	4.7108393
1253	681101	4.7051802
1254	663333	4.7064871
1255	794245	4.708678
1256	698328	4.7082665
1257	702232	4.7117069
1258	782107	4.7114116
1259	716157	4.7126458
1260	899162	4.7142947
1261	651294	4.7107053
1262	774469	4.7141263
1263	598203	4.7175007
1264	776386	4.714345
1265	837565	4.7237357
1266	875498	4.7217324000000005
1267	652466	4.7075916
1268	666614	4.7107002
1269	879560	4.7151713
1270	660357	4.7076184
1271	743338	4.7083817
1272	844455	4.7207017
1273	660985	4.7076907
1274	844016	4.7078432
1275	717557	4.7115518000000005
1276	822977	4.7103158
1277	679624	4.7056132
1278	679142	4.7174902
1279	829188	4.7061316
1280	808239	4.7098206000000005
1281	844178	4.7103244
1282	786849	4.7086405
1283	738522	4.71436
1284	926748	4.7143021
1285	942273	4.7157292
1286	713566	4.7069864
1287	918966	4.7276387
1288	721739	4.717878
1289	736194	4.7109329
1290	835363	4.7188593
1291	786754	4.7169972
1292	658050	4.7103719
1293	676720	4.7050554
1294	714782	4.7111486
1295	711425	4.7122201
1296	929033	4.7097184
1297	872856	4.7130894
1298	642761	4.7141922
1299	836157	4.7147285
1300	816315	4.7079782
1301	731180	4.7098646
1302	721377	4.7105422
1303	648147	4.7074207
1304	719453	4.7058688
1305	716769	4.7060454
1306	986951	4.7145349
1307	627641	4.7063409
1308	700578	4.7052746
1309	747809	4.7101513
1310	748652	4.7076598
1311	697744	4.711435
1312	745138	4.7165768
1313	933963	4.7124112
1314	762153	4.7076052
1315	691600	4.7116665
1316	769179	4.7092467
1317	618192	4.7156228
1318	897415	4.7131766
1319	723514	4.711104
1320	812452	4.7125576
1321	875022	4.7102099
1322	774198	4.7108678
1323	707790	4.7086352
1324	722140	4.7075383
1325	793202	4.7113848
1326	580988	4.7083846000000005
1327	680173	4.7074627
1328	746781	4.7071581
1329	746656	4.7080501
1330	856014	4.7144301
1331	764362	4.7083839
1332	742439	4.7105453
1333	806787	4.7117852
1334	857951	4.7090507
1335	550878	4.7055933
1336	621998	4.7105104
1337	662895	4.7101179
1338	909633	4.7138301
1339	781936	4.7275327
1340	698342	4.7061117
1341	747901	4.705032
1342	816155	4.7128748
1343	926875	4.717859
1344	811994	4.7121057
1345	853445	4.7069977000000005
1346	820093	4.7100435
1347	853371	4.7086931
1348	734132	4.7101414
1349	795002	4.7101498
1350	724121	4.7061123
1351	782902	4.7102677
1352	797402	4.7214529
1353	757022	4.7146608
1354	721788	4.7127464
1355	677200	4.7064895
1356	759884	4.7111861
1357	825976	4.7171055
1358	642364	4.7081446
1359	727122	4.7107862
1360	715174	4.7109551
1361	683473	4.7044415
1362	601875	4.7059971
1363	613668	4.7140668
1364	717702	4.7105329000000005
1365	735564	4.7050443
1366	565797	4.7107722
1367	677418	4.7069099
1368	652791	4.7161716
1369	800000	4.7122872000000005
1370	608347	4.7052615
1371	800754	4.7122283
1372	710904	4.7122493
1373	712623	4.720287
1374	804986	4.7115627
1375	684794	4.7084665
1376	796196	4.712384
1377	693653	4.7070924000000005
1378	686789	4.7147412
1379	775709	4.7107601
1380	614119	4.7139796
1381	881893	4.7129952
1382	737980	4.7054202
1383	877369	4.7104215
1384	600327	4.707116
1385	661274	4.7067668000000005
1386	831528	4.7065651
1387	771801	4.7066244
1388	682480	4.7040396
1389	544262	4.7045816
1390	717747	4.713169
1391	765495	4.7128644
1392	767388	4.7091449
1393	739333	4.7062093
1394	843383	4.7189289
1395	710663	4.7147894
1396	561930	4.705811
1397	740777	4.7111656
1398	624914	4.7108647
1399	697584	4.7092848
1400	788172	4.71246
1401	746811	4.7090281
1402	761578	4.7088394000000005
1403	767030	4.7120888
1404	792654	4.7145449
1405	807515	4.7104358
1406	726904	4.7076572
1407	673892	4.7100594000000005
1408	642775	4.7054781
1409	747753	4.7056125
1410	1033216	4.7140251
1411	760989	4.709955
1412	806501	4.7137478
1413	681442	4.7065886
1414	705906	4.7149454
1415	735546	4.7110497
1416	788022	4.7111172
1417	637712	4.7067146
1418	718095	4.7092247
1419	715936	4.7108202
1420	825610	4.7090462
1421	636868	4.7068339
1422	651819	4.7110825
1423	924459	4.7146201
1424	708729	4.7102091
1425	803286	4.712228
1426	728196	4.7058101
1427	694900	4.7139052
1428	639143	4.7044705
1429	834843	4.7057683
1430	617671	4.7043242
1431	750267	4.7121356
1432	744157	4.7108529
1433	876286	4.7129622
1434	699559	4.7126634
1435	772608	4.7109456000000005
1436	710499	4.7084092
1437	718731	4.7077627
1438	717391	4.7210733000000005
1439	752302	4.7072484
1440	763032	4.7091543
1441	760629	4.7074954
1442	808321	4.712159
1443	782018	4.7149233
1444	732622	4.7133015
1445	695438	4.712154
1446	672795	4.7149385
1447	776058	4.7220038
1448	518699	4.7114202
1449	760466	4.7162335
1450	811637	4.7146297
1451	717010	4.705181
1452	806292	4.7083307
1453	716144	4.7053696
1454	680070	4.7088206
1455	759174	4.7140830000000005
1456	847518	4.7113433
1457	708926	4.7070101
1458	901196	4.7085881
1459	634251	4.7086792
1460	803851	4.7184317
1461	767103	4.7181659
1462	541388	4.7044373
1463	771295	4.7142107
1464	850859	4.7074848
1465	763408	4.7090253
1466	700034	4.7069709
1467	701220	4.7092124
1468	776405	4.707662
1469	885570	4.7075778
1470	633367	4.7100384
1471	706389	4.7182013000000005
1472	773031	4.7059048
1473	830657	4.7245231
1474	815123	4.712676
1475	953500	4.7104437
1476	567604	4.7093656
1477	632606	4.7063786
1478	662024	4.711792
1479	628689	4.7072531
1480	845232	4.709863
1481	751850	4.7097473
1482	616703	4.7078892
1483	762720	4.707092
1484	718828	4.7110953
1485	802202	4.717566
1486	727916	4.7056756
1487	722282	4.7048504
1488	710608	4.7073546
1489	657069	4.716084
1490	865041	4.7194143
1491	763008	4.706626
1492	650743	4.7194868
1493	746316	4.7062017
1494	736260	4.7190362
1495	667047	4.7088282
1496	731780	4.7069813
1497	667678	4.7144244
1498	813857	4.7160045
1499	669689	4.7098442
1500	663796	4.7118284
1501	720191	4.7063107
1502	575369	4.7083023
1503	830057	4.7083938
1504	747218	4.7081451
1505	693953	4.7049758
1506	630068	4.7081355
1507	769189	4.7114638
1508	683523	4.7082201
1509	566359	4.7181798
1510	668980	4.7158853
1511	600570	4.7089251
1512	766587	4.7125128
1513	842236	4.729597
1514	644940	4.7195093
1515	825786	4.7256026
1516	770794	4.7092436
1517	834786	4.7135234
1518	801419	4.7084042
1519	658098	4.712143
1520	854941	4.7118492
1521	778439	4.70915
1522	687805	4.7213136
1523	706066	4.7066006
1524	888520	4.713347
1525	853297	4.7158866
1526	672348	4.7134885
1527	798045	4.7117728
1528	755147	4.718095
1529	906593	4.7148523
1530	821976	4.7155605000000005
1531	787062	4.7099423
1532	715544	4.7104394
1533	705866	4.7133793
1534	802352	4.7130711000000005
1535	653033	4.7142346
1536	771918	4.7162651
1537	791068	4.7069827
1538	720419	4.7078659
1539	985969	4.7222962
1540	794381	4.710932
1541	674721	4.7188102
1542	922868	4.7144224
1543	654712	4.7093317
1544	693286	4.7133305
1545	595716	4.7055107
1546	738846	4.7116783
1547	616094	4.7043196
1548	780607	4.7143625
1549	651285	4.7066663
1550	797444	4.7065115
1551	654743	4.7039589
1552	575574	4.7068958
1553	675980	4.7078057
1554	588344	4.7057909
1555	623046	4.7058976
1556	643922	4.7062008
1557	703961	4.7093887
1558	795798	4.7123363000000005
1559	849689	4.7139253
1560	595312	4.70752
1561	825285	4.7191729
1562	640934	4.7083406
1563	552321	4.7117197
1564	663957	4.7064178000000005
1565	662552	4.7178646
1566	907292	4.7080602
1567	756811	4.7109364
1568	747385	4.7050184999999995
1569	711670	4.7109297
1570	755930	4.7063231000000005
1571	742991	4.7046849
1572	778280	4.704738
1573	666725	4.7051991
1574	809497	4.7086906
1575	733028	4.708135
1576	740632	4.7091393
1577	690643	4.7182666
1578	692532	4.7075676
1579	729932	4.713687
1580	712805	4.711018
1581	754079	4.7092071
1582	801344	4.7084392
1583	648849	4.7076321
1584	709295	4.7132112
1585	741696	4.7093395000000005
1586	753421	4.7117166
1587	680347	4.7129121000000005
1588	757478	4.7068678
1589	879658	4.7281842
1590	742475	4.7132795000000005
1591	661303	4.7060538
1592	813479	4.7121551
1593	780472	4.7071521
1594	616270	4.7126928
1595	661577	4.7073827
1596	590338	4.7073325
1597	624415	4.7053988
1598	689106	4.7121987
1599	603480	4.7057542
1600	634328	4.7052094
1601	753056	4.7092774
1602	704930	4.7045833
1603	621779	4.7073754
1604	800593	4.7123998
1605	773894	4.70915
1606	890310	4.7133189
1607	655440	4.7047445
1608	604448	4.7090096
1609	646821	4.7058951
1610	612174	4.7100707
1611	773319	4.7080827
1612	755543	4.7114208
1613	913561	4.7240872
1614	732434	4.7125363
1615	737802	4.7069046
1616	748208	4.7128706000000005
1617	983590	4.7136108
1618	580785	4.707566
1619	575389	4.7047157
1620	642628	4.7077028
1621	822280	4.70778
1622	740199	4.7134124
1623	642874	4.7066396
1624	805874	4.7173052
1625	1016533	4.7138561
1626	605860	4.7083576
1627	782565	4.7080543
1628	632585	4.7055914
1629	781422	4.7114591
1630	675684	4.7070587
1631	881570	4.7060409
1632	710694	4.7072613
1633	711205	4.7107581
1634	868556	4.7204107
1635	932231	4.7205757
1636	640927	4.7092792
1637	805203	4.7079821
1638	798800	4.7130220000000005
1639	660592	4.7056384
1640	741162	4.7080459
1641	564472	4.712181
1642	904092	4.7119994
1643	830123	4.7099119
1644	726913	4.709984
1645	887610	4.7122996
1646	685276	4.7106352000000005
1647	670767	4.7053375
1648	839945	4.7193355
1649	913432	4.7111672
1650	664596	4.7129325
1651	960736	4.7109985000000005
1652	736736	4.7081606
1653	934006	4.7112743
1654	701553	4.7100792
1655	635110	4.7060722
1656	762028	4.7078705
1657	697376	4.7116196
1658	851064	4.7209387
1659	718909	4.7161882
1660	828261	4.7103458
1661	644171	4.7061293
1662	727724	4.7063322
1663	641279	4.7173771
1664	740833	4.7149902
1665	696481	4.7070226
1666	622062	4.7051009
1667	837836	4.7070636
1668	794205	4.7069036
1669	675496	4.7066796
1670	770796	4.7098793
1671	810420	4.7121699
1672	799442	4.7206343
1673	728204	4.7093117
1674	694840	4.7077541
1675	677104	4.7087168
1676	796418	4.7087038
1677	609756	4.7103921
1678	735761	4.7118196
1679	803830	4.7128286
1680	802147	4.7148111
1681	701292	4.7274451
1682	856621	4.7115827
1683	690658	4.7144719
1684	702871	4.7095275
1685	982502	4.714399
1686	756908	4.7104076
1687	745764	4.707206
1688	723130	4.7094716000000005
1689	645779	4.7110116
1690	590338	4.7072371
1691	658514	4.708411
1692	877996	4.7115196
1693	700893	4.708838
1694	822423	4.7171246
1695	766278	4.7140957
1696	805739	4.7094812
1697	610915	4.7150684
1698	668265	4.7075136
1699	687076	4.7088135
1700	750757	4.7049712
1701	740797	4.7041564000000005
1702	776768	4.7133175000000005
1703	743400	4.7098106
1704	850728	4.7272482
1705	752707	4.707117
1706	707904	4.7083925
1707	837757	4.7175406
1708	672314	4.707799
1709	743080	4.7182171
1710	750607	4.7113178
1711	672198	4.7150059
1712	582998	4.7079391
1713	663670	4.7128594
1714	773010	4.7233473
1715	689368	4.7109745
1716	761777	4.715296
1717	641929	4.7060457
1718	833920	4.7116489
1719	752016	4.7143767
1720	838617	4.7153236
1721	642196	4.7088121
1722	765221	4.7072367
1723	775146	4.7189383
1724	721861	4.7168978
1725	801485	4.7174231
1726	881007	4.7237545
1727	486207	4.7058993000000005
1728	774114	4.7138379
1729	745223	4.7064676
1730	657827	4.7095121
1731	783345	4.7086611000000005
1732	823952	4.713906
1733	822879	4.706917
1734	846084	4.7166281
1735	583011	4.7101921
1736	760159	4.716156
1737	661195	4.7156925
1738	721243	4.7173844
1739	653504	4.7065723
1740	667900	4.7077402
1741	782040	4.7075292
1742	743174	4.7108722
1743	660601	4.7070933
1744	789253	4.7151027
1745	670062	4.7090818
1746	902950	4.7191656
1747	709419	4.7184893
1748	818808	4.7163566
1749	703915	4.7058611
1750	633939	4.7096651000000005
1751	647916	4.7056112
1752	767015	4.7087184
1753	724996	4.7105097
1754	813103	4.7134487
1755	715591	4.7127812
1756	734127	4.7111198000000005
1757	692113	4.7096885
1758	825558	4.713155
1759	682591	4.7112126
1760	752290	4.7065029
1761	826773	4.7059821
1762	655332	4.7059963
1763	680293	4.7166214
1764	644223	4.7108567
1765	642512	4.7069349
1766	634759	4.7127491
1767	801536	4.7093395000000005
1768	818607	4.7096768
1769	612485	4.7070211
1770	651124	4.7107966
1771	799007	4.7086881
1772	689102	4.7091317
1773	694272	4.70778
1774	747859	4.7062554
1775	753989	4.7132009
1776	575325	4.7095599
1777	811800	4.7104268000000005
1778	688829	4.7071412
1779	666163	4.7079267
1780	738936	4.7121010000000005
1781	626100	4.7049964
1782	768940	4.7092517
1783	647114	4.7104403
1784	793415	4.7120296
1785	730686	4.706753
1786	795178	4.711323
1787	669557	4.7066948
1788	795033	4.7118132
1789	849165	4.7177252
1790	692636	4.7097049
1791	718180	4.7089036
1792	674079	4.7069393
1793	672056	4.7054276999999995
1794	1016608	4.7121249
1795	695318	4.7074631
1796	672868	4.7119104
1797	706067	4.7104954
1798	688280	4.7071284
1799	632484	4.7043832000000005
1800	837911	4.7139761
1801	793982	4.7179089
1802	739776	4.7114901
1803	879223	4.7107515
1804	623961	4.7077323
1805	763568	4.7119984
1806	800532	4.7208854
1807	774230	4.7095849
1808	775427	4.7152946
1809	758190	4.7180482
1810	718726	4.7119175
1811	649325	4.7120024
1812	758619	4.7056361
1813	788513	4.7109174
1814	790570	4.7108759
1815	753601	4.7083431000000004
1816	671278	4.7082554000000005
1817	684631	4.706593
1818	718134	4.7135466
1819	910106	4.7116216
1820	858152	4.7098663
1821	783250	4.7058704
1822	505998	4.7088534
1823	768329	4.7168251
1824	747346	4.7074163
1825	722236	4.7064505
1826	826344	4.7097047
1827	960610	4.7168158
1828	664810	4.706784
1829	723959	4.7182224
1830	786613	4.7094607
1831	859009	4.7110468
1832	692713	4.7118657
1833	739383	4.7077778
1834	775799	4.7101553
1835	686632	4.721382
1836	648478	4.706886
1837	777580	4.7145113
1838	777905	4.7160053
1839	729847	4.7167329
1840	715347	4.7082996
1841	807371	4.7168707
1842	722497	4.7116445
1843	843543	4.7168461
1844	628735	4.707046
1845	814106	4.7086396
1846	843685	4.708222
1847	708133	4.7086508
1848	682188	4.7110089
1849	877281	4.7126368
1850	668522	4.7103823
1851	780061	4.7144222
1852	770613	4.710559
1853	682684	4.7069758
1854	787977	4.7204894
1855	687214	4.7129475
1856	879772	4.7095895
1857	753315	4.7071986
1858	694850	4.7176025
1859	517649	4.7121774
1860	660698	4.7066883
1861	739313	4.7163905
1862	606829	4.7065118
1863	612218	4.7067332
1864	731274	4.7130594
1865	759938	4.7067222
1866	603297	4.706472
1867	781917	4.7073093
1868	877677	4.7122684
1869	676460	4.7064738
1870	843216	4.7137018
1871	769119	4.7064719
1872	586813	4.7083468
1873	774327	4.7143976
1874	651125	4.7059698
1875	728671	4.7143349
1876	741837	4.7063662
1877	865511	4.7173751
1878	808028	4.7144112
1879	831520	4.7106749
1880	779210	4.7078041
1881	734498	4.7115925
1882	701979	4.7083951
1883	789169	4.7072723
1884	641701	4.706299
1885	603492	4.7053484
1886	591252	4.7057518
1887	873182	4.722377
1888	527489	4.7062295
1889	566951	4.7090616
1890	786712	4.7154163
1891	794889	4.7076673
1892	793369	4.7149927
1893	526058	4.7074801
1894	920143	4.7069312
1895	888367	4.7167874
1896	812837	4.7078946
1897	719387	4.7075383
1898	761166	4.7094276
1899	758305	4.7081396
1900	843964	4.7082865
1901	820106	4.711317
1902	727650	4.7089434
1903	770319	4.7098485
1904	669791	4.7107582
1905	589496	4.7070447
1906	668368	4.708018
1907	775812	4.7093073
1908	765756	4.7077415
1909	661133	4.7058856
1910	724576	4.7106741
1911	680135	4.7055665
1912	794216	4.7098112
1913	665545	4.707386
1914	899522	4.7202375
1915	816555	4.7078251
1916	662950	4.7072944
1917	785982	4.7156952
1918	616282	4.7081162
1919	672324	4.7071845
1920	767333	4.7079221
1921	735177	4.7055937
1922	710748	4.7073432
1923	749665	4.7063523
1924	687221	4.7064426
1925	735125	4.7238031
1926	718233	4.7067373
1927	702788	4.705665
1928	631985	4.7070013
1929	865934	4.7175322
1930	742115	4.7075578
1931	767771	4.7063772
1932	763720	4.7122669
1933	862317	4.7083357
1934	684483	4.710046
1935	737797	4.7117266
1936	916032	4.7124586
1937	632345	4.7103377
1938	669888	4.7332106
1939	605999	4.713282
1940	789986	4.7124702
1941	827372	4.7227903
1942	632561	4.7060545000000005
1943	619005	4.7143118
1944	765621	4.7068839
1945	663526	4.7076145
1946	770244	4.7177689
1947	881715	4.7106973
1948	750744	4.70841
1949	679570	4.7082634
1950	700705	4.7070607
1951	802806	4.7175617
1952	706679	4.7083647
1953	875345	4.7129238
1954	876454	4.714641
1955	813270	4.7059744
1956	768276	4.7145538
1957	724568	4.7082876
1958	688027	4.7040736
1959	805930	4.7084435
1960	776122	4.7076483
1961	692539	4.7155242
1962	812547	4.7081823
1963	906677	4.7143809
1964	758401	4.7082111
1965	927329	4.718646
1966	802546	4.7134395
1967	810475	4.7124679
1968	825931	4.7084761
1969	749584	4.7096255
1970	822369	4.7186685
1971	660985	4.7089804
1972	683075	4.7108052
1973	819003	4.7137898
1974	706331	4.708817
1975	742600	4.7078228
1976	813071	4.7100698
1977	813830	4.7154004
1978	641106	4.7068957000000005
1979	664492	4.7139238
1980	737578	4.7150959
1981	827112	4.7103675
1982	748145	4.7065642
1983	710599	4.7137138
1984	807001	4.712776
1985	566616	4.7054708000000005
1986	690906	4.7073497
1987	786682	4.7105746
1988	803838	4.7117317
1989	716161	4.7114782
1990	869190	4.7122291
1991	698907	4.7062145
1992	780292	4.7187371
1993	572421	4.7137354
1994	714617	4.7079827000000005
1995	793896	4.7084035
1996	714845	4.7040428
1997	740353	4.7059432
1998	697166	4.7064837
1999	883955	4.7133122
