seed	score	exe_time
1219	3779	2.8566475000000002
1220	5407	2.8193481
1221	5360	2.8133181
1222	1220	2.8230453
1223	1229	2.8106590000000002
1224	5110	2.8111499
1225	4865	2.8127419
1226	4915	2.8100022
1227	1840	2.8098662
1228	5347	2.8124936
1229	4964	2.8113264
1230	4494	2.8098916000000003
1231	2500	2.8126073
1232	5896	2.8119638
1233	5835	2.81312
1234	2679	2.8102515
1235	3847	2.8140547
1236	5654	2.8227132
1237	5376	2.8100233
1238	5166	2.8133571
1239	4781	2.8114478
1240	5251	2.8136158
1241	4967	2.8095335
1242	4365	2.8110804
1243	3229	2.8169120000000003
1244	5687	2.8110592
1245	2645	2.8085586
1246	4357	2.8099179000000003
1247	2590	2.8149479
1248	5886	2.8105037
1249	5150	2.8093736
1250	5436	2.8141184
1251	1012	2.8187361
1252	5289	2.8215791
1253	5476	2.8167119
1254	4232	2.8133739
1255	4512	2.8160342
1256	5446	2.8115785
1257	5470	2.8131876
1258	3636	2.8110018
1259	3298	2.8235424
1260	5785	2.8146814
1261	5226	2.8135462
1262	4125	2.8150417
1263	3705	2.8121064000000002
1264	5203	2.8146168
1265	5527	2.8116999
1266	3473	2.8186315
1267	2769	2.8164744
1268	5098	2.8117878000000003
1269	4917	2.8093345000000003
1270	4999	2.8095728
1271	2133	2.8178713
1272	5131	2.8173824
1273	5079	2.8136542
1274	5106	2.8195687
1275	3651	2.8319912
1276	5929	2.8074594
1277	4879	2.8093991000000003
1278	5600	2.8111044
1279	4293	2.8109458
1280	5379	2.8153256
1281	5372	2.8101939
1282	5583	2.8130143
1283	1343	2.8099739
1284	5897	2.8083404
1285	4413	2.809136
1286	5156	2.8104103
1287	1435	2.8083889
1288	6029	2.8126553000000003
1289	4984	2.8278156
1290	5082	2.8180694
1291	3741	2.814571
1292	5275	2.8070146
1293	5242	2.814651
1294	3559	2.812154
1295	3391	2.8136314000000002
1296	5359	2.8113221
1297	4492	2.8136277
1298	1035	2.8110369
1299	2907	2.8180221000000003
1300	5886	2.8200232
1301	5192	2.8098495
1302	4227	2.8202404000000003
1303	2404	2.8133368
1304	5203	2.8100199
1305	4439	2.8081443
1306	4570	2.810598
1307	3554	2.8113251
1308	5275	2.8159268
1309	4512	2.8095199
1310	4514	2.8139288000000002
1311	1085	2.8125898
1312	5803	2.8104623
1313	4813	2.8132344
1314	4802	2.8090515
1315	2157	2.811795
1316	5348	2.8113965
1317	3595	2.8094309
1318	4771	2.8121553
1319	3403	2.8124729
1320	5421	2.8109965
1321	5593	2.8093233
1322	3282	2.8119788
1323	3600	2.8110693
1324	4420	2.8182808
1325	5515	2.8114412
1326	4228	2.8124215
1327	1848	2.8152953
1328	4869	2.8199305
1329	1625	2.8102346000000002
1330	3679	2.8105587
1331	1357	2.8110134
1332	5446	2.8136023
1333	4951	2.8244089
1334	4106	2.8141919
1335	2776	2.8124542
1336	5806	2.8104214
1337	5295	2.8106798
1338	3879	2.8112701
1339	3540	2.8137873
1340	5691	2.8102964
1341	5018	2.8154118
1342	4402	2.8112927
1343	3215	2.8276374
1344	5432	2.8129829
1345	5009	2.8123356
1346	5104	2.8113822
1347	1647	2.8120619
1348	5245	2.8073379000000003
1349	4998	2.8127154
1350	4340	2.812078
1351	1315	2.8111097000000003
1352	5487	2.8203828
1353	5155	2.8139616
1354	4209	2.8131293
1355	4080	2.8125104
1356	6076	2.8102061000000003
1357	4879	2.8102368
1358	4837	2.8100833
1359	3077	2.8130368
1360	5271	2.8130236
1361	6146	2.8097144
1362	4758	2.8114472
1363	2914	2.8110529
1364	4489	2.8064923
1365	4975	2.8156812
1366	4922	2.812982
1367	2769	2.8125768
1368	5280	2.8140064000000002
1369	5933	2.8085383
1370	1267	2.8085604
1371	2386	2.8130722
1372	6031	2.8093652000000002
1373	3132	2.808036
1374	4452	2.8177062
1375	1350	2.8096673
1376	5217	2.8150395
1377	5131	2.8141521000000003
1378	1933	2.8117204
1379	3668	2.8149696
1380	5788	2.8098173
1381	4911	2.8141449
1382	5366	2.8131432
1383	1980	2.8121617
1384	4930	2.8151390000000003
1385	4204	2.8099328
1386	3206	2.8112195
1387	4037	2.8135141
1388	5425	2.8116878
1389	5016	2.8136523
1390	3354	2.8115755
1391	3306	2.8126480000000003
1392	5356	2.8141386
1393	4827	2.8093333
1394	3366	2.8123353
1395	3191	2.8120542
1396	5930	2.8149063
1397	3659	2.813902
1398	3526	2.8106543
1399	3454	2.8138259000000003
1400	5989	2.8072808
1401	5147	2.8132291
1402	3795	2.8105061
1403	4056	2.8146351000000003
1404	6192	2.8147018
1405	3982	2.8083382
1406	4517	2.8151905
1407	3082	2.8125062
1408	5909	2.8127447
1409	5132	2.8109343
1410	4713	2.8118963
1411	2960	2.8125394
1412	5160	2.8134304
1413	5057	2.8078744
1414	4739	2.8136375
1415	4361	2.8142432
1416	5041	2.8191746
1417	1162	2.8125414
1418	4926	2.8095576
1419	2599	2.8118711000000003
1420	4613	2.808697
1421	1469	2.809089
1422	4312	2.8143086999999998
1423	3426	2.8316016
1424	4873	2.8092344000000002
1425	4538	2.8098145
1426	3357	2.8121277
1427	3572	2.8121704000000003
1428	5446	2.8099356
1429	5476	2.8137844000000003
1430	1057	2.8097909000000003
1431	3263	2.8114681
1432	5047	2.8121336
1433	4953	2.8170452
1434	2577	2.8089883
1435	2388	2.8124282000000003
1436	4048	2.8077395000000003
1437	5190	2.8124319
1438	3852	2.8113638
1439	1106	2.811725
1440	5301	2.8205561
1441	5605	2.8115092
1442	1413	2.8101357
1443	1898	2.8128840999999998
1444	6230	2.8143972
1445	2910	2.8120816
1446	3384	2.8097335
1447	3401	2.8178572
1448	5004	2.8171505
1449	5233	2.8097171000000003
1450	1047	2.810484
1451	2962	2.818407
1452	5511	2.8131233
1453	4990	2.8148486
1454	4657	2.812682
1455	3149	2.8126994
1456	5073	2.8135219
1457	5511	2.8134597
1458	4822	2.8114437
1459	3313	2.8118252
1460	5841	2.8101751
1461	5250	2.8169989
1462	4148	2.8161589
1463	3616	2.8136163
1464	5897	2.8094781
1465	5576	2.8251306
1466	4660	2.8127609
1467	2533	2.8098666000000003
1468	5548	2.820353
1469	4252	2.8125782
1470	2817	2.8124514
1471	3794	2.8134892000000002
1472	6624	2.8115943000000003
1473	4106	2.8101365
1474	5122	2.8138742
1475	4235	2.813812
1476	5022	2.8165631
1477	973	2.8151367
1478	4424	2.818262
1479	3978	2.8293691
1480	6070	2.814416
1481	4996	2.8098224
1482	4581	2.8184361
1483	3010	2.8111101
1484	5494	2.8103437
1485	4780	2.8085123000000003
1486	2475	2.8100597
1487	4195	2.8149918
1488	5564	2.8168309000000002
1489	4143	2.809952
1490	4711	2.8148671
1491	3870	2.8135496
1492	5181	2.8134793
1493	5060	2.8180142
1494	2036	2.8122519
1495	3190	2.8096346
1496	5446	2.8099396
1497	5228	2.8127366
1498	3712	2.8103235
1499	4104	2.8122013
1500	5754	2.816517
1501	4952	2.8149969
1502	4417	2.8165605
1503	3316	2.8132459
1504	5301	2.8172681
1505	4652	2.8109031
1506	4292	2.8122983
1507	3487	2.8130608
1508	6324	2.8117198
1509	4911	2.8098331
1510	3850	2.8114611
1511	2884	2.8189215
1512	2622	2.8117754
1513	5224	2.8216227
1514	5100	2.8129267000000002
1515	4036	2.8125961
1516	6016	2.8136151
1517	4672	2.8135783
1518	4742	2.8108663
1519	4095	2.8132172
1520	5976	2.8096188
1521	5473	2.8155757
1522	4049	2.8111704
1523	2227	2.8131318
1524	5379	2.8091775
1525	4279	2.8127475
1526	3526	2.8141716
1527	866	2.8133888000000002
1528	5482	2.8144442
1529	5827	2.8143392
1530	5037	2.8113031
1531	1178	2.8137853
1532	5744	2.8168435
1533	5472	2.8100935
1534	3853	2.8106243
1535	4861	2.8193551
1536	5478	2.8123862
1537	4929	2.8101835
1538	3443	2.8114978
1539	2470	2.8141209
1540	5580	2.8114708
1541	4373	2.8112817000000003
1542	2429	2.8093458
1543	5397	2.8276259
1544	5329	2.815966
1545	5387	2.8157754
1546	3513	2.8154252
1547	1172	2.8174284
1548	5691	2.8116053
1549	5559	2.8136388
1550	5125	2.811022
1551	1736	2.8127951
1552	5757	2.8109731
1553	4040	2.8111142
1554	5309	2.8109203000000003
1555	3000	2.8157966
1556	5385	2.8133386
1557	4991	2.8109830000000002
1558	4742	2.812784
1559	1711	2.8131861000000002
1560	5842	2.8120908
1561	5255	2.8092232
1562	4087	2.812689
1563	3287	2.8129193
1564	5127	2.809946
1565	5317	2.8117513
1566	3429	2.8130368
1567	4236	2.8110819
1568	6234	2.8106468
1569	5034	2.8145733
1570	2197	2.8275878
1571	910	2.8130459
1572	6020	2.8242721
1573	4766	2.8133404
1574	4448	2.8116384
1575	4163	2.811609
1576	5589	2.8201469
1577	4540	2.8093109
1578	5602	2.8138014
1579	2570	2.8176062
1580	5253	2.80833
1581	5489	2.8091608
1582	4431	2.8147042
1583	3322	2.8101304000000003
1584	5313	2.8111742
1585	4835	2.8092436000000003
1586	3492	2.8117885
1587	3278	2.8219293
1588	5446	2.8107598
1589	5526	2.8136986
1590	4393	2.8116967
1591	2840	2.8142963
1592	5229	2.8112801000000003
1593	2197	2.8116088
1594	2671	2.8092638
1595	2636	2.8124187000000003
1596	5211	2.8100026
1597	5086	2.8100694
1598	4291	2.812891
1599	4090	2.8145215
1600	5151	2.8120881
1601	5134	2.8098405
1602	3807	2.8130954
1603	3660	2.8127491
1604	5148	2.8135553
1605	5442	2.8114253
1606	2694	2.8110472
1607	3953	2.8192982
1608	5323	2.8137046
1609	5466	2.8128092000000002
1610	2448	2.8106728
1611	3061	2.8133253
1612	5295	2.8407998
1613	4734	2.8226307
1614	3737	2.8149304
1615	4505	2.8149212
1616	4979	2.8093766000000002
1617	4813	2.8089331
1618	4658	2.8118204
1619	1740	2.8131983
1620	5071	2.811487
1621	5230	2.8106603
1622	4727	2.8111983
1623	2933	2.8129528
1624	5212	2.8180435
1625	4989	2.8243554
1626	4473	2.8204839
1627	3087	2.8165111
1628	5711	2.8086964
1629	4796	2.8100186000000003
1630	5149	2.810191
1631	2133	2.8091879
1632	5832	2.8114126
1633	5215	2.8188129
1634	2515	2.8090379
1635	3142	2.8219938
1636	5334	2.808002
1637	5644	2.8088930000000003
1638	4283	2.8122469
1639	4453	2.8169363
1640	5007	2.8131622
1641	5398	2.811121
1642	4001	2.8093899
1643	2777	2.8106104
1644	5131	2.8249408000000003
1645	4862	2.8117153
1646	3916	2.8136659
1647	3998	2.814047
1648	5146	2.8107102
1649	4666	2.8129739000000002
1650	4426	2.8082955
1651	4238	2.8135584
1652	5518	2.8104291
1653	4889	2.8113646
1654	5171	2.8117222
1655	2922	2.8119811
1656	5061	2.8134124
1657	5269	2.811372
1658	4993	2.8121414
1659	2134	2.811054
1660	5271	2.8092936
1661	5399	2.8100688
1662	1599	2.8087786
1663	2678	2.810047
1664	6108	2.8083028
1665	5308	2.8088272
1666	4748	2.8094853
1667	3651	2.8107557
1668	5593	2.8148801
1669	5173	2.8079026000000002
1670	1311	2.8115366
1671	2963	2.8102524
1672	6027	2.8228071
1673	4963	2.8139735
1674	4518	2.8130716
1675	4427	2.8154536
1676	5385	2.8096068
1677	5307	2.8117588
1678	3328	2.8100037
1679	2004	2.811778
1680	5062	2.8132092
1681	4475	2.8076538
1682	1293	2.8105298000000003
1683	4097	2.8112866
1684	6276	2.8090726
1685	4221	2.8108447
1686	4749	2.8133285
1687	1915	2.814255
1688	5446	2.8112791
1689	5261	2.8103798
1690	4497	2.8277912
1691	2527	2.8162434000000003
1692	5356	2.8089304999999998
1693	3884	2.8127042
1694	5310	2.8117057
1695	5108	2.8129806
1696	4258	2.811211
1697	4825	2.8101903
1698	5304	2.8118264
1699	3734	2.8118456
1700	6357	2.8119131
1701	5788	2.8148756
1702	3223	2.8102701000000003
1703	2885	2.8140125
1704	5691	2.8120141
1705	5242	2.8105781
1706	4728	2.8125023000000002
1707	2390	2.8140224
1708	5278	2.8089947
1709	3761	2.8103089
1710	4268	2.8103561
1711	3245	2.8126031
1712	5226	2.8108305
1713	5411	2.8097629
1714	4747	2.8127153
1715	4294	2.8130024000000002
1716	5288	2.8166412000000003
1717	5229	2.8123512
1718	4777	2.8308137
1719	2467	2.8161175
1720	4970	2.8097693
1721	5167	2.8119225
1722	4961	2.8152525
1723	1347	2.8085543
1724	5681	2.8116849
1725	5285	2.8107475
1726	5017	2.808928
1727	4655	2.8142574
1728	5785	2.8103735
1729	5206	2.8166444999999998
1730	2246	2.8089338
1731	2211	2.8130089
1732	6434	2.8107064
1733	5596	2.8125953
1734	5210	2.8208653
1735	3899	2.814085
1736	4711	2.8118944
1737	4303	2.8102768
1738	3670	2.8145476
1739	3393	2.8153947
1740	6328	2.8122015
1741	4792	2.8105992
1742	2287	2.8124063
1743	3622	2.8124973
1744	5209	2.8134518
1745	5310	2.8136667
1746	4212	2.8109725
1747	4505	2.8120432
1748	5478	2.8115038
1749	4339	2.8114895
1750	1077	2.8091058
1751	3945	2.8132938000000003
1752	5359	2.8119776
1753	4807	2.8119806
1754	2190	2.8095991
1755	3079	2.8178399
1756	6640	2.8214651
1757	4990	2.8196327
1758	4085	2.8140541
1759	3982	2.8169391
1760	4956	2.8124257
1761	5024	2.8096122
1762	4138	2.8120941
1763	3402	2.8139161
1764	5494	2.8170205
1765	4473	2.8083533000000003
1766	2453	2.8110743
1767	3276	2.8092232
1768	5286	2.810019
1769	5790	2.8151739
1770	2945	2.8100393
1771	1914	2.8089701
1772	5511	2.8081054
1773	5134	2.8126727000000002
1774	5017	2.8089593
1775	2613	2.8154214
1776	6184	2.8135106
1777	4914	2.8109572
1778	3207	2.8137643
1779	3109	2.8154271
1780	5748	2.8120092000000003
1781	4580	2.8103034
1782	4486	2.8124723
1783	4499	2.8155032
1784	5082	2.820837
1785	4940	2.8091333
1786	5266	2.8084386
1787	2401	2.8108079
1788	5415	2.8106647000000002
1789	4486	2.811163
1790	4442	2.8110914
1791	3171	2.8118288
1792	5581	2.8092897
1793	4622	2.8133375000000003
1794	5116	2.8170295000000003
1795	3769	2.8139075
1796	5642	2.8124802
1797	5469	2.8195538
1798	4796	2.8135076
1799	3731	2.8160276
1800	5713	2.8124909000000002
1801	5188	2.8115213
1802	3920	2.8125695
1803	2740	2.8184084
1804	5842	2.8094455
1805	5017	2.8152696
1806	3709	2.8149592
1807	3030	2.8144762
1808	5091	2.8112764
1809	5522	2.8102066
1810	4559	2.813894
1811	795	2.812463
1812	5757	2.8086524
1813	3358	2.8085088000000002
1814	3423	2.8150163
1815	1108	2.8093781
1816	5391	2.8105967
1817	5342	2.8101017
1818	5198	2.8110635999999998
1819	4817	2.8114708
1820	5597	2.8066276
1821	5095	2.8108178
1822	4714	2.8090797
1823	3384	2.8118889
1824	5637	2.8106448
1825	5038	2.8090811
1826	5459	2.8096614
1827	3449	2.8092175
1828	5656	2.814035
1829	5227	2.8097654
1830	4398	2.8101055
1831	3629	2.8104007
1832	4545	2.8117558000000002
1833	4825	2.8084213
1834	4719	2.8111178
1835	3419	2.8097885
1836	4717	2.8095489000000002
1837	4889	2.8120234
1838	4442	2.8097284
1839	2924	2.8213406
1840	5594	2.818123
1841	4932	2.8087522
1842	3615	2.8100758
1843	4378	2.8233420000000002
1844	4858	2.8098881
1845	5518	2.8087354
1846	5233	2.8097695
1847	917	2.8103686000000003
1848	5443	2.8134673
1849	5495	2.8153046
1850	4611	2.8125590000000003
1851	3457	2.8086159
1852	6535	2.8180758
1853	4482	2.8091222
1854	4775	2.8202501
1855	1736	2.8112627
1856	5421	2.8068563
1857	5041	2.810656
1858	4236	2.8106354
1859	3592	2.8129629
1860	5983	2.811082
1861	4398	2.8101976
1862	3485	2.8144307
1863	4034	2.8138135
1864	5152	2.8093043
1865	4589	2.810143
1866	4868	2.8116275
1867	2452	2.813014
1868	5230	2.8130428
1869	5045	2.8089673
1870	4645	2.8128572
1871	3249	2.8151662
1872	5151	2.8170849000000002
1873	5215	2.8128166
1874	4689	2.8103796
1875	2842	2.8132046
1876	5304	2.8226512
1877	5300	2.813236
1878	4785	2.8133487
1879	1692	2.8315463000000003
1880	6031	2.8151866
1881	4413	2.8109494
1882	2672	2.8119954
1883	1265	2.8144864
1884	5483	2.810671
1885	3987	2.8096781
1886	3160	2.809424
1887	2106	2.8104957
1888	5251	2.8121209
1889	5191	2.8118452
1890	4833	2.8099112
1891	4276	2.8113468
1892	3825	2.8098439
1893	5220	2.8113406000000003
1894	4309	2.8100284
1895	3851	2.8111397
1896	5371	2.8118991
1897	6001	2.8142231
1898	2321	2.8125432
1899	4648	2.8160786
1900	5386	2.8133484
1901	5458	2.808699
1902	3934	2.8106301
1903	3549	2.8160268
1904	5520	2.8122009
1905	4390	2.8127619
1906	4632	2.8114082
1907	2800	2.8128881
1908	6031	2.8121975
1909	5220	2.8125033
1910	4242	2.8120985000000003
1911	2882	2.8120691
1912	5653	2.813584
1913	4690	2.808732
1914	5058	2.8105989
1915	1939	2.8116271
1916	4516	2.810868
1917	5377	2.8128084
1918	1024	2.8239697
1919	3311	2.816211
1920	6123	2.8146502
1921	5062	2.8113911
1922	4496	2.8125638
1923	1054	2.8099489
1924	5802	2.8155829
1925	4733	2.8124422
1926	3881	2.8106927
1927	4006	2.8107477000000003
1928	5655	2.8098975
1929	6535	2.8106206
1930	2056	2.8080359
1931	3564	2.8102011
1932	5139	2.8092326
1933	4720	2.8108792
1934	4056	2.8093339
1935	3437	2.8166578
1936	5415	2.8109497
1937	5135	2.8100995
1938	4861	2.8127388
1939	3649	2.8099199
1940	5196	2.8183679
1941	1909	2.808951
1942	3510	2.8092031
1943	4110	2.8140104
1944	5182	2.8086676
1945	5722	2.8100659
1946	4172	2.8143015
1947	2229	2.8099233
1948	5329	2.8098058
1949	5071	2.8117921
1950	4378	2.81016
1951	3453	2.8123137
1952	5218	2.8144052
1953	4774	2.8112001
1954	4878	2.8100725
1955	1341	2.8117014
1956	5412	2.8096502
1957	5461	2.8107992
1958	3120	2.8111305
1959	1615	2.8091033000000003
1960	5062	2.8126169
1961	5133	2.8111554
1962	4495	2.8091598
1963	2377	2.8133772
1964	6834	2.8103729
1965	5160	2.8094516
1966	4674	2.8091937
1967	837	2.8080236000000003
1968	6838	2.8101523
1969	4186	2.8085958
1970	4037	2.812096
1971	926	2.8089804000000003
1972	6249	2.811547
1973	4797	2.8103465
1974	4019	2.8105418
1975	1195	2.812249
1976	6523	2.8083158
1977	5694	2.8095588
1978	4791	2.8149681
1979	2699	2.8104089
1980	5086	2.8097068
1981	5631	2.8100051
1982	4577	2.8119857
1983	2862	2.8122399
1984	5127	2.8169027
1985	3892	2.8098952
1986	4459	2.8106492000000003
1987	2609	2.8109652
1988	5478	2.8132299
1989	4562	2.809664
1990	3774	2.8116863
1991	4278	2.8129834000000002
1992	5151	2.8126675
1993	1744	2.8058132000000002
1994	5006	2.8125581
1995	2684	2.8082854
1996	5811	2.8098128
1997	3992	2.8058943000000003
1998	4316	2.8092817
1999	4099	2.8121336
